Ax,Ay,Az
-0.04,-0.05,-0.24
-0.04,-0.05,-0.24
-0.04,-0.05,-0.24
-0.01,-0.09,-0.04
-0.01,-0.09,-0.04
-0.01,-0.09,-0.04
-0.01,-0.09,-0.04
-0.01,-0.09,-0.04
-0.01,-0.09,-0.04
-0.01,-0.09,-0.04
-0.01,-0.09,-0.04
-0.04,-0.14,0.11
-0.04,-0.14,0.11
-0.04,-0.14,0.11
-0.04,-0.14,0.11
-0.04,-0.14,0.11
-0.04,-0.14,0.11
-0.04,-0.14,0.11
-0.04,-0.14,0.11
-0.04,-0.16,0.26
-0.07,-0.16,0.26
-0.07,-0.16,0.26
-0.07,-0.16,0.26
-0.07,-0.16,0.26
-0.07,-0.16,0.26
-0.07,-0.16,0.26
-0.07,-0.16,0.26
-0.07,-0.16,0.26
-0.10,-0.18,0.46
-0.10,-0.18,0.46
-0.10,-0.18,0.46
-0.10,-0.18,0.46
-0.10,-0.18,0.46
-0.10,-0.18,0.46
-0.10,-0.18,0.46
-0.10,-0.18,0.46
-0.14,-0.21,0.69
-0.14,-0.21,0.69
-0.14,-0.21,0.69
-0.14,-0.21,0.69
-0.14,-0.21,0.69
-0.14,-0.21,0.69
-0.14,-0.21,0.69
-0.14,-0.21,0.69
-0.14,-0.28,0.90
-0.26,-0.26,0.90
-0.26,-0.26,0.90
-0.26,-0.26,0.90
-0.26,-0.26,0.90
-0.26,-0.26,0.90
-0.26,-0.26,0.90
-0.26,-0.26,0.90
-0.26,-0.26,0.90
-0.33,-0.34,1.17
-0.33,-0.34,1.17
-0.33,-0.34,1.17
-0.33,-0.34,1.17
-0.33,-0.34,1.17
-0.33,-0.34,1.17
-0.33,-0.34,1.17
-0.33,-0.34,1.17
-0.39,-0.39,1.47
-0.39,-0.39,1.47
-0.39,-0.39,1.47
-0.39,-0.39,1.47
-0.39,-0.39,1.47
-0.39,-0.39,1.47
-0.39,-0.39,1.47
-0.39,-0.39,1.47
-0.39,-0.39,1.78
-0.46,-0.39,1.78
-0.46,-0.39,1.78
-0.46,-0.39,1.78
-0.46,-0.39,1.78
-0.46,-0.39,1.78
-0.46,-0.39,1.78
-0.46,-0.39,1.78
-0.46,-0.39,1.78
-0.49,-0.36,2.11
-0.49,-0.36,2.11
-0.49,-0.36,2.11
-0.49,-0.36,2.11
-0.49,-0.36,2.11
-0.49,-0.36,2.11
-0.49,-0.36,2.11
-0.49,-0.36,2.11
-0.49,-0.29,2.45
-0.48,-0.29,2.45
-0.48,-0.29,2.45
-0.48,-0.29,2.45
-0.48,-0.29,2.45
-0.48,-0.29,2.45
-0.48,-0.29,2.45
-0.48,-0.29,2.45
-0.48,-0.29,2.49
-0.54,-0.13,2.49
-0.54,-0.13,2.49
-0.54,-0.13,2.49
-0.54,-0.13,2.49
-0.54,-0.13,2.49
-0.54,-0.13,2.49
-0.54,-0.13,2.49
-0.54,-0.13,2.49
-0.43,-0.24,2.88
-0.43,-0.24,2.88
-0.43,-0.24,2.88
-0.43,-0.24,2.88
-0.43,-0.24,2.88
-0.43,-0.24,2.88
-0.43,-0.24,2.88
-0.43,-0.24,2.88
-0.28,-0.00,3.09
-0.25,-0.00,3.09
-0.25,-0.00,3.09
-0.25,-0.00,3.09
-0.25,-0.00,3.09
-0.25,-0.00,3.09
-0.25,-0.00,3.09
-0.25,-0.00,3.09
-0.25,-0.00,3.09
-0.08,-0.21,3.23
-0.08,-0.21,3.23
-0.08,-0.21,3.23
-0.08,-0.21,3.23
-0.08,-0.21,3.23
-0.08,-0.21,3.23
-0.08,-0.21,3.23
-0.08,-0.21,3.23
-0.12,-0.17,3.27
-0.12,-0.17,3.27
-0.12,-0.17,3.27
-0.12,-0.17,3.27
-0.12,-0.17,3.27
-0.12,-0.17,3.27
-0.12,-0.17,3.27
-0.12,-0.17,3.27
-0.12,-0.20,3.31
-0.12,-0.20,3.31
-0.12,-0.20,3.31
-0.12,-0.20,3.31
-0.12,-0.20,3.31
-0.12,-0.20,3.31
-0.12,-0.20,3.31
-0.12,-0.20,3.31
-0.12,-0.20,3.31
0.01,-0.18,3.34
0.01,-0.18,3.34
0.01,-0.18,3.34
0.01,-0.18,3.34
0.01,-0.18,3.34
0.01,-0.18,3.34
0.01,-0.18,3.34
0.01,-0.18,3.34
0.06,-0.19,3.30
0.06,-0.19,3.30
0.06,-0.19,3.30
0.06,-0.19,3.30
0.06,-0.19,3.30
0.06,-0.19,3.30
0.06,-0.19,3.30
0.06,-0.19,3.30
0.06,-0.21,3.25
0.03,-0.21,3.25
0.03,-0.21,3.25
0.03,-0.21,3.25
0.03,-0.21,3.25
0.03,-0.21,3.25
0.03,-0.21,3.25
0.03,-0.21,3.25
0.03,-0.21,3.25
-0.01,-0.20,3.19
-0.01,-0.20,3.19
-0.01,-0.20,3.19
-0.01,-0.20,3.19
-0.01,-0.20,3.19
-0.01,-0.20,3.19
-0.01,-0.20,3.19
-0.01,-0.20,3.19
-0.13,-0.15,3.05
-0.13,-0.15,3.05
-0.13,-0.15,3.05
-0.13,-0.15,3.05
-0.13,-0.15,3.05
-0.13,-0.15,3.05
-0.13,-0.15,3.05
-0.13,-0.15,3.05
-0.13,-0.15,2.92
-0.21,-0.19,2.92
-0.21,-0.19,2.92
-0.21,-0.19,2.92
-0.21,-0.19,2.92
-0.21,-0.19,2.92
-0.21,-0.19,2.92
-0.21,-0.19,2.92
-0.21,-0.19,2.92
-0.29,-0.16,2.73
-0.29,-0.16,2.73
-0.29,-0.16,2.73
-0.29,-0.16,2.73
-0.29,-0.16,2.73
-0.29,-0.16,2.73
-0.29,-0.16,2.73
-0.29,-0.16,2.73
-0.29,-0.18,2.55
-0.30,-0.18,2.55
-0.30,-0.18,2.55
-0.30,-0.18,2.55
-0.30,-0.18,2.55
-0.30,-0.18,2.55
-0.30,-0.18,2.55
-0.30,-0.18,2.55
-0.30,-0.18,2.37
-0.29,-0.17,2.36
-0.29,-0.17,2.36
-0.29,-0.17,2.36
-0.29,-0.17,2.36
-0.29,-0.17,2.36
-0.29,-0.17,2.36
-0.29,-0.17,2.36
-0.29,-0.17,2.36
-0.33,-0.16,2.15
-0.33,-0.16,2.15
-0.33,-0.16,2.15
-0.33,-0.16,2.15
-0.33,-0.16,2.15
-0.33,-0.16,2.15
-0.33,-0.16,2.15
-0.33,-0.16,2.15
-0.36,-0.17,1.93
-0.36,-0.17,1.93
-0.36,-0.17,1.93
-0.36,-0.17,1.93
-0.36,-0.17,1.93
-0.36,-0.17,1.93
-0.36,-0.17,1.93
-0.36,-0.17,1.93
-0.36,-0.17,1.93
-0.35,-0.14,1.73
-0.35,-0.14,1.73
-0.35,-0.14,1.73
-0.35,-0.14,1.73
-0.35,-0.14,1.73
-0.35,-0.14,1.73
-0.35,-0.14,1.73
-0.35,-0.14,1.73
-0.31,-0.13,1.60
-0.31,-0.13,1.60
-0.31,-0.13,1.60
-0.31,-0.13,1.60
-0.31,-0.13,1.60
-0.31,-0.13,1.60
-0.31,-0.13,1.60
-0.31,-0.13,1.60
-0.31,-0.16,1.52
-0.31,-0.16,1.52
-0.31,-0.16,1.52
-0.31,-0.16,1.52
-0.31,-0.16,1.52
-0.31,-0.16,1.52
-0.31,-0.16,1.52
-0.31,-0.16,1.52
-0.31,-0.16,1.52
-0.32,-0.24,1.46
-0.32,-0.24,1.46
-0.32,-0.24,1.46
-0.32,-0.24,1.46
-0.32,-0.24,1.46
-0.32,-0.24,1.46
-0.32,-0.24,1.46
-0.32,-0.24,1.46
-0.19,-0.21,1.29
-0.19,-0.21,1.29
-0.19,-0.21,1.29
-0.19,-0.21,1.29
-0.19,-0.21,1.29
-0.19,-0.21,1.29
-0.19,-0.21,1.29
-0.19,-0.21,1.29
-0.19,-0.18,1.15
-0.21,-0.16,1.15
-0.21,-0.16,1.15
-0.21,-0.16,1.15
-0.21,-0.16,1.15
-0.21,-0.16,1.15
-0.21,-0.16,1.15
-0.21,-0.16,1.15
-0.21,-0.16,1.15
-0.20,-0.17,0.99
-0.20,-0.17,0.99
-0.20,-0.17,0.99
-0.20,-0.17,0.99
-0.20,-0.17,0.99
-0.20,-0.17,0.99
-0.20,-0.17,0.99
-0.20,-0.17,0.99
-0.18,-0.15,0.90
-0.18,-0.15,0.90
-0.18,-0.15,0.90
-0.18,-0.15,0.90
-0.18,-0.15,0.90
-0.18,-0.15,0.90
-0.18,-0.15,0.90
-0.18,-0.15,0.90
-0.18,-0.15,0.78
-0.20,-0.19,0.78
-0.20,-0.19,0.78
-0.20,-0.19,0.78
-0.20,-0.19,0.78
-0.20,-0.19,0.78
-0.20,-0.19,0.78
-0.20,-0.19,0.78
-0.20,-0.19,0.78
-0.07,-0.15,0.63
-0.07,-0.15,0.63
-0.07,-0.15,0.63
-0.07,-0.15,0.63
-0.07,-0.15,0.63
-0.07,-0.15,0.63
-0.07,-0.15,0.63
-0.07,-0.15,0.63
-0.01,-0.12,0.45
-0.03,-0.12,0.45
-0.03,-0.12,0.45
-0.03,-0.12,0.45
-0.03,-0.12,0.45
-0.03,-0.12,0.45
-0.03,-0.12,0.45
-0.03,-0.12,0.45
-0.03,-0.12,0.30
-0.01,-0.12,0.30
-0.01,-0.12,0.30
-0.01,-0.12,0.30
-0.01,-0.12,0.30
-0.01,-0.12,0.30
-0.01,-0.12,0.30
-0.01,-0.12,0.30
-0.01,-0.12,0.30
0.01,-0.08,0.16
0.01,-0.08,0.16
0.01,-0.08,0.16
0.01,-0.08,0.16
0.01,-0.08,0.16
0.01,-0.08,0.16
0.01,-0.08,0.16
0.01,-0.08,0.16
0.04,-0.03,0.07
0.03,-0.03,0.07
0.03,-0.03,0.07
0.03,-0.03,0.07
0.03,-0.03,0.07
0.03,-0.03,0.07
0.03,-0.03,0.07
0.03,-0.03,0.07
0.03,-0.03,0.07
0.04,0.00,-0.02
0.04,0.00,-0.02
0.04,0.00,-0.02
0.04,0.00,-0.02
0.04,0.00,-0.02
0.04,0.00,-0.02
0.04,0.00,-0.02
0.04,0.00,-0.02
0.04,0.02,-0.14
0.04,0.02,-0.14
0.04,0.02,-0.14
0.04,0.02,-0.14
0.04,0.02,-0.14
0.04,0.02,-0.14
0.04,0.02,-0.14
0.04,0.02,-0.14
0.11,0.06,-0.27
0.09,0.06,-0.27
0.09,0.06,-0.27
0.09,0.06,-0.27
0.09,0.06,-0.27
0.09,0.06,-0.27
0.09,0.06,-0.27
0.09,0.06,-0.27
0.09,0.06,-0.27
0.12,0.07,-0.33
0.12,0.07,-0.33
0.12,0.07,-0.33
0.12,0.07,-0.33
0.12,0.07,-0.33
0.12,0.07,-0.33
0.12,0.07,-0.33
0.12,0.07,-0.33
0.14,0.11,-0.36
0.14,0.11,-0.36
0.14,0.11,-0.36
0.14,0.11,-0.36
0.14,0.11,-0.36
0.14,0.11,-0.36
0.14,0.11,-0.36
0.14,0.11,-0.36
0.14,0.14,-0.40
0.16,0.14,-0.40
0.16,0.14,-0.40
0.16,0.14,-0.40
0.16,0.14,-0.40
0.16,0.14,-0.40
0.16,0.14,-0.40
0.16,0.14,-0.40
0.16,0.14,-0.40
0.18,0.15,-0.43
0.18,0.15,-0.43
0.18,0.15,-0.43
0.18,0.15,-0.43
0.18,0.15,-0.43
0.18,0.15,-0.43
0.18,0.15,-0.43
0.18,0.15,-0.43
0.20,0.12,-0.46
0.20,0.12,-0.46
0.20,0.12,-0.46
0.20,0.12,-0.46
0.20,0.12,-0.46
0.20,0.12,-0.46
0.20,0.12,-0.46
0.20,0.12,-0.46
0.20,0.12,-0.52
0.24,0.14,-0.52
0.24,0.14,-0.52
0.24,0.14,-0.52
0.24,0.14,-0.52
0.24,0.14,-0.52
0.24,0.14,-0.52
0.24,0.14,-0.52
0.24,0.14,-0.52
0.19,0.00,-0.55
0.19,0.00,-0.55
0.19,0.00,-0.55
0.19,0.00,-0.55
0.19,0.00,-0.55
0.19,0.00,-0.55
0.19,0.00,-0.55
0.19,0.00,-0.55
0.28,0.08,-0.62
0.28,0.08,-0.62
0.28,0.08,-0.62
0.28,0.08,-0.62
0.28,0.08,-0.62
0.28,0.08,-0.62
0.28,0.08,-0.62
0.28,0.08,-0.62
0.28,0.08,-0.65
0.40,0.16,-0.63
0.40,0.16,-0.63
0.40,0.16,-0.63
0.40,0.16,-0.63
0.40,0.16,-0.63
0.40,0.16,-0.63
0.40,0.16,-0.63
0.40,0.16,-0.63
0.31,0.09,-0.65
0.31,0.09,-0.65
0.31,0.09,-0.65
0.31,0.09,-0.65
0.31,0.09,-0.65
0.31,0.09,-0.65
0.31,0.09,-0.65
0.31,0.09,-0.65
0.25,0.09,-0.69
0.24,0.09,-0.69
0.24,0.09,-0.69
0.24,0.09,-0.69
0.24,0.09,-0.69
0.24,0.09,-0.69
0.24,0.09,-0.69
0.24,0.09,-0.69
0.24,0.09,-0.69
0.20,0.07,-0.67
0.20,0.07,-0.67
0.20,0.07,-0.67
0.20,0.07,-0.67
0.20,0.07,-0.67
0.20,0.07,-0.67
0.20,0.07,-0.67
0.20,0.07,-0.67
0.20,0.12,-0.61
0.20,0.12,-0.61
0.20,0.12,-0.61
0.20,0.12,-0.61
0.20,0.12,-0.61
0.20,0.12,-0.61
0.20,0.12,-0.61
0.20,0.12,-0.61
0.20,0.11,-0.50
0.19,0.11,-0.50
0.19,0.11,-0.50
0.19,0.11,-0.50
0.19,0.11,-0.50
0.19,0.11,-0.50
0.19,0.11,-0.50
0.19,0.11,-0.50
0.19,0.11,-0.50
0.15,0.05,-0.41
0.15,0.05,-0.41
0.15,0.05,-0.41
0.15,0.05,-0.41
0.15,0.05,-0.41
0.15,0.05,-0.41
0.15,0.05,-0.41
0.15,0.05,-0.41
0.13,0.03,-0.32
0.13,0.03,-0.32
0.13,0.03,-0.32
0.13,0.03,-0.32
0.13,0.03,-0.32
0.13,0.03,-0.32
0.13,0.03,-0.32
0.13,0.03,-0.32
0.13,-0.00,-0.19
0.11,-0.00,-0.19
0.11,-0.00,-0.19
0.11,-0.00,-0.19
0.11,-0.00,-0.19
0.11,-0.00,-0.19
0.11,-0.00,-0.19
0.11,-0.00,-0.19
0.11,-0.00,-0.19
0.11,-0.02,-0.06
0.11,-0.02,-0.06
0.11,-0.02,-0.06
0.11,-0.02,-0.06
0.11,-0.02,-0.06
0.11,-0.02,-0.06
0.11,-0.02,-0.06
0.11,-0.02,-0.06
0.08,-0.07,0.06
0.08,-0.07,0.06
0.08,-0.07,0.06
0.08,-0.07,0.06
0.08,-0.07,0.06
0.08,-0.07,0.06
0.08,-0.07,0.06
0.08,-0.07,0.06
0.08,-0.07,0.19
0.06,-0.10,0.19
0.06,-0.10,0.19
0.06,-0.10,0.19
0.06,-0.10,0.19
0.06,-0.10,0.19
0.06,-0.10,0.19
0.06,-0.10,0.19
0.06,-0.10,0.19
0.02,-0.12,0.36
0.02,-0.12,0.36
0.02,-0.12,0.36
0.02,-0.12,0.36
0.02,-0.12,0.36
0.02,-0.12,0.36
0.02,-0.12,0.36
0.02,-0.12,0.36
-0.04,-0.19,0.60
-0.04,-0.19,0.60
-0.04,-0.19,0.60
-0.04,-0.19,0.60
-0.04,-0.19,0.60
-0.04,-0.19,0.60
-0.04,-0.19,0.60
-0.04,-0.19,0.60
-0.04,-0.19,0.79
-0.10,-0.23,0.79
-0.10,-0.23,0.79
-0.10,-0.23,0.79
-0.10,-0.23,0.79
-0.10,-0.23,0.79
-0.10,-0.23,0.79
-0.10,-0.23,0.79
-0.10,-0.23,0.79
-0.14,-0.24,0.95
-0.14,-0.24,0.95
-0.14,-0.24,0.95
-0.14,-0.24,0.95
-0.14,-0.24,0.95
-0.14,-0.24,0.95
-0.14,-0.24,0.95
-0.14,-0.24,0.95
-0.24,-0.27,1.14
-0.22,-0.27,1.14
-0.22,-0.27,1.14
-0.22,-0.27,1.14
-0.22,-0.27,1.14
-0.22,-0.27,1.14
-0.22,-0.27,1.14
-0.22,-0.27,1.14
-0.22,-0.27,1.14
-0.31,-0.27,1.31
-0.31,-0.27,1.31
-0.31,-0.27,1.31
-0.31,-0.27,1.31
-0.31,-0.27,1.31
-0.31,-0.27,1.31
-0.31,-0.27,1.31
-0.31,-0.27,1.31
-0.36,-0.22,1.47
-0.36,-0.22,1.47
-0.36,-0.22,1.47
-0.36,-0.22,1.47
-0.36,-0.22,1.47
-0.36,-0.22,1.47
-0.36,-0.22,1.47
-0.36,-0.22,1.47
-0.42,-0.23,1.67
-0.41,-0.23,1.67
-0.41,-0.23,1.67
-0.41,-0.23,1.67
-0.41,-0.23,1.67
-0.41,-0.23,1.67
-0.41,-0.23,1.67
-0.41,-0.23,1.67
-0.41,-0.23,1.67
-0.43,-0.19,1.84
-0.43,-0.19,1.84
-0.43,-0.19,1.84
-0.43,-0.19,1.84
-0.43,-0.19,1.84
-0.43,-0.19,1.84
-0.43,-0.19,1.84
-0.43,-0.19,1.84
-0.43,-0.18,2.03
-0.43,-0.18,2.03
-0.43,-0.18,2.03
-0.43,-0.18,2.03
-0.43,-0.18,2.03
-0.43,-0.18,2.03
-0.43,-0.18,2.03
-0.43,-0.18,2.03
-0.43,-0.12,2.18
-0.44,-0.12,2.18
-0.44,-0.12,2.18
-0.44,-0.12,2.18
-0.44,-0.12,2.18
-0.44,-0.12,2.18
-0.44,-0.12,2.18
-0.44,-0.12,2.18
-0.44,-0.12,2.18
-0.30,-0.05,2.41
-0.30,-0.05,2.41
-0.30,-0.05,2.41
-0.30,-0.05,2.41
-0.30,-0.05,2.41
-0.30,-0.05,2.41
-0.30,-0.05,2.41
-0.30,-0.05,2.41
-0.09,-0.06,2.64
-0.09,-0.06,2.64
-0.09,-0.06,2.64
-0.09,-0.06,2.64
-0.09,-0.06,2.64
-0.09,-0.06,2.64
-0.09,-0.06,2.64
-0.09,-0.06,2.64
-0.09,-0.09,2.88
-0.01,-0.10,2.88
-0.01,-0.10,2.88
-0.01,-0.10,2.88
-0.01,-0.10,2.88
-0.01,-0.10,2.88
-0.01,-0.10,2.88
-0.01,-0.10,2.88
-0.01,-0.10,2.88
-0.05,-0.16,3.11
-0.05,-0.16,3.11
-0.05,-0.16,3.11
-0.05,-0.16,3.11
-0.05,-0.16,3.11
-0.05,-0.16,3.11
-0.05,-0.16,3.11
-0.05,-0.16,3.11
-0.04,-0.10,3.23
-0.04,-0.10,3.23
-0.04,-0.10,3.23
-0.04,-0.10,3.23
-0.04,-0.10,3.23
-0.04,-0.10,3.23
-0.04,-0.10,3.23
-0.04,-0.10,3.23
-0.04,-0.10,3.23
0.02,0.09,3.24
0.02,0.09,3.24
0.02,0.09,3.24
0.02,0.09,3.24
0.02,0.09,3.24
0.02,0.09,3.24
0.02,0.09,3.24
0.02,0.09,3.24
-0.23,-0.07,3.31
-0.23,-0.07,3.31
-0.23,-0.07,3.31
-0.23,-0.07,3.31
-0.23,-0.07,3.31
-0.23,-0.07,3.31
-0.23,-0.07,3.31
-0.23,-0.07,3.31
-0.20,-0.04,3.28
-0.20,-0.04,3.28
-0.20,-0.04,3.28
-0.20,-0.04,3.28
-0.20,-0.04,3.28
-0.20,-0.04,3.28
-0.20,-0.04,3.28
-0.20,-0.04,3.28
-0.20,-0.04,3.28
-0.18,0.02,3.21
-0.18,0.02,3.21
-0.18,0.02,3.21
-0.18,0.02,3.21
-0.18,0.02,3.21
-0.18,0.02,3.21
-0.18,0.02,3.21
-0.18,0.02,3.21
-0.29,-0.00,3.08
-0.29,-0.00,3.08
-0.29,-0.00,3.08
-0.29,-0.00,3.08
-0.29,-0.00,3.08
-0.29,-0.00,3.08
-0.29,-0.00,3.08
-0.29,-0.00,3.08
-0.41,-0.04,2.87
-0.43,-0.04,2.87
-0.43,-0.04,2.87
-0.43,-0.04,2.87
-0.43,-0.04,2.87
-0.43,-0.04,2.87
-0.43,-0.04,2.87
-0.43,-0.04,2.87
-0.43,-0.04,2.87
-0.46,-0.05,2.69
-0.46,-0.05,2.69
-0.46,-0.05,2.69
-0.46,-0.05,2.69
-0.46,-0.05,2.69
-0.46,-0.05,2.69
-0.46,-0.05,2.69
-0.46,-0.05,2.69
-0.38,-0.04,2.57
-0.38,-0.04,2.57
-0.38,-0.04,2.57
-0.38,-0.04,2.57
-0.38,-0.04,2.57
-0.38,-0.04,2.57
-0.38,-0.04,2.57
-0.38,-0.04,2.57
-0.38,-0.07,2.44
-0.28,-0.07,2.44
-0.28,-0.07,2.44
-0.28,-0.07,2.44
-0.28,-0.07,2.44
-0.28,-0.07,2.44
-0.28,-0.07,2.44
-0.28,-0.07,2.44
-0.28,-0.07,2.44
-0.28,-0.12,2.26
-0.28,-0.12,2.26
-0.28,-0.12,2.26
-0.28,-0.12,2.26
-0.28,-0.12,2.26
-0.28,-0.12,2.26
-0.28,-0.12,2.26
-0.28,-0.12,2.26
-0.27,-0.10,2.06
-0.27,-0.10,2.06
-0.27,-0.10,2.06
-0.27,-0.10,2.06
-0.27,-0.10,2.06
-0.27,-0.10,2.06
-0.27,-0.10,2.06
-0.27,-0.10,2.06
-0.27,-0.10,1.89
-0.29,-0.11,1.89
-0.29,-0.11,1.89
-0.29,-0.11,1.89
-0.29,-0.11,1.89
-0.29,-0.11,1.89
-0.29,-0.11,1.89
-0.29,-0.11,1.89
-0.29,-0.11,1.89
-0.31,-0.12,1.75
-0.31,-0.12,1.75
-0.31,-0.12,1.75
-0.31,-0.12,1.75
-0.31,-0.12,1.75
-0.31,-0.12,1.75
-0.31,-0.12,1.75
-0.31,-0.12,1.75
-0.30,-0.16,1.65
-0.30,-0.16,1.65
-0.30,-0.16,1.65
-0.30,-0.16,1.65
-0.30,-0.16,1.65
-0.30,-0.16,1.65
-0.30,-0.16,1.65
-0.30,-0.16,1.65
-0.30,-0.16,1.38
-0.23,-0.04,1.38
-0.23,-0.04,1.38
-0.23,-0.04,1.38
-0.23,-0.04,1.38
-0.23,-0.04,1.38
-0.23,-0.04,1.38
-0.23,-0.04,1.38
-0.23,-0.04,1.38
-0.15,-0.25,1.38
-0.15,-0.25,1.38
-0.15,-0.25,1.38
-0.15,-0.25,1.38
-0.15,-0.25,1.38
-0.15,-0.25,1.38
-0.15,-0.25,1.38
-0.15,-0.25,1.38
-0.12,-0.16,1.24
-0.12,-0.16,1.24
-0.12,-0.16,1.24
-0.12,-0.16,1.24
-0.12,-0.16,1.24
-0.12,-0.16,1.24
-0.12,-0.16,1.24
-0.12,-0.16,1.24
-0.12,-0.16,1.12
0.03,-0.14,1.12
0.03,-0.14,1.12
0.03,-0.14,1.12
0.03,-0.14,1.12
0.03,-0.14,1.12
0.03,-0.14,1.12
0.03,-0.14,1.12
0.03,-0.14,1.12
-0.06,-0.16,1.01
-0.06,-0.16,1.01
-0.06,-0.16,1.01
-0.06,-0.16,1.01
-0.06,-0.16,1.01
-0.06,-0.16,1.01
-0.06,-0.16,1.01
-0.06,-0.16,1.01
-0.03,-0.21,0.89
-0.01,-0.21,0.89
-0.01,-0.21,0.89
-0.01,-0.21,0.89
-0.01,-0.21,0.89
-0.01,-0.21,0.89
-0.01,-0.21,0.89
-0.01,-0.21,0.89
-0.01,-0.21,0.74
0.09,-0.16,0.73
0.09,-0.16,0.73
0.09,-0.16,0.73
0.09,-0.16,0.73
0.09,-0.16,0.73
0.09,-0.16,0.73
0.09,-0.16,0.73
0.09,-0.16,0.73
0.16,-0.13,0.55
0.16,-0.13,0.55
0.16,-0.13,0.55
0.16,-0.13,0.55
0.16,-0.13,0.55
0.16,-0.13,0.55
0.16,-0.13,0.55
0.16,-0.13,0.55
0.16,-0.12,0.40
0.18,-0.12,0.40
0.18,-0.12,0.40
0.18,-0.12,0.40
0.18,-0.12,0.40
0.18,-0.12,0.40
0.18,-0.12,0.40
0.18,-0.12,0.40
0.18,-0.12,0.40
0.19,-0.08,0.25
0.19,-0.08,0.25
0.19,-0.08,0.25
0.19,-0.08,0.25
0.19,-0.08,0.25
0.19,-0.08,0.25
0.19,-0.08,0.25
0.19,-0.08,0.25
0.18,-0.05,0.13
0.18,-0.05,0.13
0.18,-0.05,0.13
0.18,-0.05,0.13
0.18,-0.05,0.13
0.18,-0.05,0.13
0.18,-0.05,0.13
0.18,-0.05,0.13
0.18,-0.02,0.04
0.15,-0.02,0.04
0.15,-0.02,0.04
0.15,-0.02,0.04
0.15,-0.02,0.04
0.15,-0.02,0.04
0.15,-0.02,0.04
0.15,-0.02,0.04
0.15,-0.02,0.04
0.14,-0.02,-0.06
0.14,-0.02,-0.06
0.14,-0.02,-0.06
0.14,-0.02,-0.06
0.14,-0.02,-0.06
0.14,-0.02,-0.06
0.14,-0.02,-0.06
0.14,-0.02,-0.06
0.14,0.04,-0.17
0.13,0.04,-0.17
0.13,0.04,-0.17
0.13,0.04,-0.17
0.13,0.04,-0.17
0.13,0.04,-0.17
0.13,0.04,-0.17
0.13,0.04,-0.17
0.13,0.04,-0.23
0.15,0.07,-0.24
0.15,0.07,-0.24
0.15,0.07,-0.24
0.15,0.07,-0.24
0.15,0.07,-0.24
0.15,0.07,-0.24
0.15,0.07,-0.24
0.15,0.07,-0.24
0.16,0.09,-0.28
0.16,0.09,-0.28
0.16,0.09,-0.28
0.16,0.09,-0.28
0.16,0.09,-0.28
0.16,0.09,-0.28
0.16,0.09,-0.28
0.16,0.09,-0.28
0.16,0.09,-0.31
0.19,0.10,-0.31
0.19,0.10,-0.31
0.19,0.10,-0.31
0.19,0.10,-0.31
0.19,0.10,-0.31
0.19,0.10,-0.31
0.19,0.10,-0.31
0.19,0.10,-0.31
0.21,0.14,-0.34
0.21,0.14,-0.34
0.21,0.14,-0.34
0.21,0.14,-0.34
0.21,0.14,-0.34
0.21,0.14,-0.34
0.21,0.14,-0.34
0.21,0.14,-0.34
0.25,0.15,-0.38
0.25,0.15,-0.38
0.25,0.15,-0.38
0.25,0.15,-0.38
0.25,0.15,-0.38
0.25,0.15,-0.38
0.25,0.15,-0.38
0.25,0.15,-0.38
0.25,0.15,-0.41
0.34,0.12,-0.43
0.34,0.12,-0.43
0.34,0.12,-0.43
0.34,0.12,-0.43
0.34,0.12,-0.43
0.34,0.12,-0.43
0.34,0.12,-0.43
0.34,0.12,-0.43
0.41,0.15,-0.46
0.41,0.15,-0.46
0.41,0.15,-0.46
0.41,0.15,-0.46
0.41,0.15,-0.46
0.41,0.15,-0.46
0.41,0.15,-0.46
0.41,0.15,-0.46
0.35,0.07,-0.45
0.35,0.07,-0.45
0.35,0.07,-0.45
0.35,0.07,-0.45
0.35,0.07,-0.45
0.35,0.07,-0.45
0.35,0.07,-0.45
0.35,0.07,-0.45
0.35,0.07,-0.48
0.28,0.06,-0.47
0.28,0.06,-0.47
0.28,0.06,-0.47
0.28,0.06,-0.47
0.28,0.06,-0.47
0.28,0.06,-0.47
0.28,0.06,-0.47
0.28,0.06,-0.47
0.34,0.15,-0.49
0.34,0.15,-0.49
0.34,0.15,-0.49
0.34,0.15,-0.49
0.34,0.15,-0.49
0.34,0.15,-0.49
0.34,0.15,-0.49
0.34,0.15,-0.49
0.28,0.11,-0.48
0.28,0.11,-0.48
0.28,0.11,-0.48
0.28,0.11,-0.48
0.28,0.11,-0.48
0.28,0.11,-0.48
0.28,0.11,-0.48
0.28,0.11,-0.48
0.28,0.11,-0.48
0.18,0.08,-0.49
0.18,0.08,-0.49
0.18,0.08,-0.49
0.18,0.08,-0.49
0.18,0.08,-0.49
0.18,0.08,-0.49
0.18,0.08,-0.49
0.18,0.08,-0.49
0.17,0.10,-0.51
0.17,0.10,-0.51
0.17,0.10,-0.51
0.17,0.10,-0.51
0.17,0.10,-0.51
0.17,0.10,-0.51
0.17,0.10,-0.51
0.17,0.10,-0.51
0.17,0.09,-0.46
0.13,0.09,-0.46
0.13,0.09,-0.46
0.13,0.09,-0.46
0.13,0.09,-0.46
0.13,0.09,-0.46
0.13,0.09,-0.46
