Ax,Ay,Az
-0.50,1.02,0.64
-0.50,1.02,0.64
-0.50,1.02,0.64
-0.50,1.02,0.64
-0.50,1.02,0.64
-0.50,1.02,0.64
-0.50,1.02,0.64
-0.43,0.97,0.66
-0.43,0.97,0.66
-0.43,0.97,0.66
-0.43,0.97,0.66
-0.43,0.97,0.66
-0.43,0.97,0.66
-0.43,0.97,0.66
-0.43,0.97,0.66
-0.38,0.88,0.70
-0.38,0.88,0.70
-0.38,0.88,0.70
-0.38,0.88,0.70
-0.38,0.88,0.70
-0.38,0.88,0.70
-0.38,0.88,0.70
-0.38,0.88,0.70
-0.38,0.72,0.76
-0.34,0.72,0.76
-0.34,0.72,0.76
-0.34,0.72,0.76
-0.34,0.72,0.76
-0.34,0.72,0.76
-0.34,0.72,0.76
-0.34,0.72,0.76
-0.34,0.72,0.76
-0.32,0.54,0.83
-0.32,0.54,0.83
-0.32,0.54,0.83
-0.32,0.54,0.83
-0.32,0.54,0.83
-0.32,0.54,0.83
-0.32,0.54,0.83
-0.32,0.54,0.83
-0.30,0.34,0.86
-0.30,0.34,0.86
-0.30,0.34,0.86
-0.30,0.34,0.86
-0.30,0.34,0.86
-0.30,0.34,0.86
-0.30,0.34,0.86
-0.30,0.34,0.86
-0.30,0.13,0.89
-0.28,0.13,0.89
-0.28,0.13,0.89
-0.28,0.13,0.89
-0.28,0.13,0.89
-0.28,0.13,0.89
-0.28,0.13,0.89
-0.28,0.13,0.89
-0.28,0.13,0.89
-0.34,-0.12,0.93
-0.34,-0.12,0.93
-0.34,-0.12,0.93
-0.34,-0.12,0.93
-0.34,-0.12,0.93
-0.34,-0.12,0.93
-0.34,-0.12,0.93
-0.34,-0.12,0.93
-0.30,-0.29,1.03
-0.30,-0.29,1.03
-0.30,-0.29,1.03
-0.30,-0.29,1.03
-0.30,-0.29,1.03
-0.30,-0.29,1.03
-0.30,-0.29,1.03
-0.30,-0.29,1.03
-0.30,-0.48,0.95
-0.28,-0.50,0.95
-0.28,-0.50,0.95
-0.28,-0.50,0.95
-0.28,-0.50,0.95
-0.28,-0.50,0.95
-0.28,-0.50,0.95
-0.28,-0.50,0.95
-0.28,-0.50,0.95
0.02,-0.64,1.06
0.02,-0.64,1.06
0.02,-0.64,1.06
0.02,-0.64,1.06
0.02,-0.64,1.06
0.02,-0.64,1.06
0.02,-0.64,1.06
0.02,-0.64,1.06
-0.02,-0.59,1.13
-0.02,-0.59,1.13
-0.02,-0.59,1.13
-0.02,-0.59,1.13
-0.02,-0.59,1.13
-0.02,-0.59,1.13
-0.02,-0.59,1.13
-0.02,-0.59,1.13
-0.02,-0.59,1.13
0.18,-0.45,1.13
0.18,-0.45,1.13
0.18,-0.45,1.13
0.18,-0.45,1.13
0.18,-0.45,1.13
0.18,-0.45,1.13
0.18,-0.45,1.13
0.18,-0.45,1.13
0.39,-0.49,1.19
0.39,-0.49,1.19
0.39,-0.49,1.19
0.39,-0.49,1.19
0.39,-0.49,1.19
0.39,-0.49,1.19
0.39,-0.49,1.19
0.39,-0.49,1.19
0.39,-0.67,1.23
0.38,-0.67,1.23
0.38,-0.67,1.23
0.38,-0.67,1.23
0.38,-0.67,1.23
0.38,-0.67,1.23
0.38,-0.67,1.23
0.38,-0.67,1.23
0.38,-0.67,1.30
0.46,-0.97,1.31
0.46,-0.97,1.31
0.46,-0.97,1.31
0.46,-0.97,1.31
0.46,-0.97,1.31
0.46,-0.97,1.31
0.46,-0.97,1.31
0.46,-0.97,1.31
0.49,-1.23,1.35
0.49,-1.23,1.35
0.49,-1.23,1.35
0.49,-1.23,1.35
0.49,-1.23,1.35
0.49,-1.23,1.35
0.49,-1.23,1.35
0.49,-1.23,1.35
0.43,-1.45,1.38
0.42,-1.45,1.38
0.42,-1.45,1.38
0.42,-1.45,1.38
0.42,-1.45,1.38
0.42,-1.45,1.38
0.42,-1.45,1.38
0.42,-1.45,1.38
0.42,-1.45,1.38
0.40,-1.68,1.37
0.40,-1.68,1.37
0.40,-1.68,1.37
0.40,-1.68,1.37
0.40,-1.68,1.37
0.40,-1.68,1.37
0.40,-1.68,1.37
0.40,-1.68,1.37
0.39,-1.86,1.34
0.39,-1.86,1.34
0.39,-1.86,1.34
0.39,-1.86,1.34
0.39,-1.86,1.34
0.39,-1.86,1.34
0.39,-1.86,1.34
0.39,-1.86,1.34
0.36,-1.95,1.30
0.35,-1.95,1.30
0.35,-1.95,1.30
0.35,-1.95,1.30
0.35,-1.95,1.30
0.35,-1.95,1.30
0.35,-1.95,1.30
0.35,-1.95,1.30
0.35,-1.95,1.30
0.35,-1.95,1.26
0.35,-1.95,1.26
0.35,-1.95,1.26
0.35,-1.95,1.26
0.35,-1.95,1.26
0.35,-1.95,1.26
0.35,-1.95,1.26
0.35,-1.95,1.26
0.37,-1.88,1.21
0.37,-1.88,1.21
0.37,-1.88,1.21
0.37,-1.88,1.21
0.37,-1.88,1.21
0.37,-1.88,1.21
0.37,-1.88,1.21
0.37,-1.88,1.21
0.37,-1.79,1.12
0.38,-1.79,1.12
0.38,-1.79,1.12
0.38,-1.79,1.12
0.38,-1.79,1.12
0.38,-1.79,1.12
0.38,-1.79,1.12
0.38,-1.79,1.12
0.38,-1.79,1.12
0.26,-1.77,1.01
0.26,-1.77,1.01
0.26,-1.77,1.01
0.26,-1.77,1.01
0.26,-1.77,1.01
0.26,-1.77,1.01
0.26,-1.77,1.01
0.26,-1.77,1.01
0.35,-1.65,0.89
0.35,-1.65,0.89
0.35,-1.65,0.89
0.35,-1.65,0.89
0.35,-1.65,0.89
0.35,-1.65,0.89
0.35,-1.65,0.89
0.35,-1.65,0.89
0.35,-1.59,0.78
0.23,-1.58,0.78
0.23,-1.58,0.78
0.23,-1.58,0.78
0.23,-1.58,0.78
0.23,-1.58,0.78
0.23,-1.58,0.78
0.23,-1.58,0.78
0.23,-1.58,0.78
0.30,-1.45,0.69
0.30,-1.45,0.69
0.30,-1.45,0.69
0.30,-1.45,0.69
0.30,-1.45,0.69
0.30,-1.45,0.69
0.30,-1.45,0.69
0.30,-1.45,0.69
0.35,-1.26,0.68
0.35,-1.26,0.68
0.35,-1.26,0.68
0.35,-1.26,0.68
0.35,-1.26,0.68
0.35,-1.26,0.68
0.35,-1.26,0.68
0.35,-1.26,0.68
0.35,-1.26,0.75
0.41,-1.10,0.75
0.41,-1.10,0.75
0.41,-1.10,0.75
0.41,-1.10,0.75
0.41,-1.10,0.75
0.41,-1.10,0.75
0.41,-1.10,0.75
0.41,-1.10,0.75
0.43,-1.00,0.82
0.43,-1.00,0.82
0.43,-1.00,0.82
0.43,-1.00,0.82
0.43,-1.00,0.82
0.43,-1.00,0.82
0.43,-1.00,0.82
0.43,-1.00,0.82
0.41,-0.93,0.91
0.41,-0.93,0.91
0.41,-0.93,0.91
0.41,-0.93,0.91
0.41,-0.93,0.91
0.41,-0.93,0.91
0.41,-0.93,0.91
0.41,-0.93,0.91
0.41,-0.93,1.11
0.47,-0.89,1.11
0.47,-0.89,1.11
0.47,-0.89,1.11
0.47,-0.89,1.11
0.47,-0.89,1.11
0.47,-0.89,1.11
0.47,-0.89,1.11
0.47,-0.89,1.11
0.43,-0.68,1.25
0.43,-0.68,1.25
0.43,-0.68,1.25
0.43,-0.68,1.25
0.43,-0.68,1.25
0.43,-0.68,1.25
0.43,-0.68,1.25
0.43,-0.68,1.25
0.34,-0.46,1.38
0.34,-0.46,1.38
0.34,-0.46,1.38
0.34,-0.46,1.38
0.34,-0.46,1.38
0.34,-0.46,1.38
0.34,-0.46,1.38
0.34,-0.46,1.38
0.34,-0.46,1.41
0.34,-0.08,1.41
0.34,-0.08,1.41
0.34,-0.08,1.41
0.34,-0.08,1.41
0.34,-0.08,1.41
0.34,-0.08,1.41
0.34,-0.08,1.41
0.34,-0.08,1.41
0.36,0.36,1.46
0.36,0.36,1.46
0.36,0.36,1.46
0.36,0.36,1.46
0.36,0.36,1.46
0.36,0.36,1.46
0.36,0.36,1.46
0.36,0.36,1.46
0.30,0.76,1.38
0.30,0.76,1.38
0.30,0.76,1.38
0.30,0.76,1.38
0.30,0.76,1.38
0.30,0.76,1.38
0.30,0.76,1.38
0.30,0.76,1.38
0.30,0.76,1.22
0.20,1.06,1.23
0.20,1.06,1.23
0.20,1.06,1.23
0.20,1.06,1.23
0.20,1.06,1.23
0.20,1.06,1.23
0.20,1.06,1.23
0.20,1.06,1.23
0.07,1.29,1.14
0.07,1.29,1.14
0.07,1.29,1.14
0.07,1.29,1.14
0.07,1.29,1.14
0.07,1.29,1.14
0.07,1.29,1.14
0.07,1.29,1.14
0.07,1.48,1.10
-0.05,1.48,1.10
-0.05,1.48,1.10
-0.05,1.48,1.10
-0.05,1.48,1.10
-0.05,1.48,1.10
-0.05,1.48,1.10
-0.05,1.48,1.10
-0.05,1.48,1.10
-0.14,1.67,1.09
-0.14,1.67,1.09
-0.14,1.67,1.09
-0.14,1.67,1.09
-0.14,1.67,1.09
-0.14,1.67,1.09
-0.14,1.67,1.09
-0.14,1.67,1.09
-0.20,1.86,1.11
-0.20,1.86,1.11
-0.20,1.86,1.11
-0.20,1.86,1.11
-0.20,1.86,1.11
-0.20,1.86,1.11
-0.20,1.86,1.11
-0.20,1.86,1.11
-0.20,2.07,1.13
-0.23,2.07,1.13
-0.23,2.07,1.13
-0.23,2.07,1.13
-0.23,2.07,1.13
-0.23,2.07,1.13
-0.23,2.07,1.13
-0.23,2.07,1.13
-0.23,2.07,1.13
-0.26,2.23,1.14
-0.26,2.23,1.14
-0.26,2.23,1.14
-0.26,2.23,1.14
-0.26,2.23,1.14
-0.26,2.23,1.14
-0.26,2.23,1.14
-0.26,2.23,1.14
-0.27,2.33,1.13
-0.27,2.33,1.13
-0.27,2.33,1.13
-0.27,2.33,1.13
-0.27,2.33,1.13
-0.27,2.33,1.13
-0.27,2.33,1.13
-0.27,2.33,1.13
-0.27,2.33,1.12
-0.30,2.33,1.12
-0.30,2.33,1.12
-0.30,2.33,1.12
-0.30,2.33,1.12
-0.30,2.33,1.12
-0.30,2.33,1.12
-0.30,2.33,1.12
-0.30,2.33,1.12
-0.34,2.24,1.11
-0.34,2.24,1.11
-0.34,2.24,1.11
-0.34,2.24,1.11
-0.34,2.24,1.11
-0.34,2.24,1.11
-0.34,2.24,1.11
-0.34,2.24,1.11
-0.33,2.10,1.07
-0.33,2.10,1.07
-0.33,2.10,1.07
-0.33,2.10,1.07
-0.33,2.10,1.07
-0.33,2.10,1.07
-0.33,2.10,1.07
-0.33,2.10,1.07
-0.33,1.96,1.02
-0.35,1.96,1.02
-0.35,1.96,1.02
-0.35,1.96,1.02
-0.35,1.96,1.02
-0.35,1.96,1.02
-0.35,1.96,1.02
-0.35,1.96,1.02
-0.35,1.96,1.02
-0.38,1.85,0.97
-0.38,1.85,0.97
-0.38,1.85,0.97
-0.38,1.85,0.97
-0.38,1.85,0.97
-0.38,1.85,0.97
-0.38,1.85,0.97
-0.38,1.85,0.97
-0.37,1.66,0.90
-0.37,1.66,0.90
-0.37,1.66,0.90
-0.37,1.66,0.90
-0.37,1.66,0.90
-0.37,1.66,0.90
-0.37,1.66,0.90
-0.37,1.66,0.90
-0.37,1.66,0.81
-0.34,1.44,0.81
-0.34,1.44,0.81
-0.34,1.44,0.81
-0.34,1.44,0.81
-0.34,1.44,0.81
-0.34,1.44,0.81
-0.34,1.44,0.81
-0.34,1.44,0.81
-0.37,1.24,0.74
-0.37,1.24,0.74
-0.37,1.24,0.74
-0.37,1.24,0.74
-0.37,1.24,0.74
-0.37,1.24,0.74
-0.37,1.24,0.74
-0.37,1.24,0.74
-0.34,1.01,0.74
-0.34,1.01,0.74
-0.34,1.01,0.74
-0.34,1.01,0.74
-0.34,1.01,0.74
-0.34,1.01,0.74
-0.34,1.01,0.74
-0.34,1.01,0.74
-0.34,1.01,0.74
-0.36,0.80,0.74
-0.36,0.80,0.74
-0.36,0.80,0.74
-0.36,0.80,0.74
-0.36,0.80,0.74
-0.36,0.80,0.74
-0.36,0.80,0.74
-0.36,0.80,0.74
-0.35,0.63,0.75
-0.35,0.63,0.75
-0.35,0.63,0.75
-0.35,0.63,0.75
-0.35,0.63,0.75
-0.35,0.63,0.75
-0.35,0.63,0.75
-0.35,0.63,0.75
-0.33,0.54,0.73
-0.33,0.54,0.73
-0.33,0.54,0.73
-0.33,0.54,0.73
-0.33,0.54,0.73
-0.33,0.54,0.73
-0.33,0.54,0.73
-0.33,0.54,0.73
-0.33,0.54,0.71
-0.32,0.48,0.71
-0.32,0.48,0.71
-0.32,0.48,0.71
-0.32,0.48,0.71
-0.32,0.48,0.71
-0.32,0.48,0.71
-0.32,0.48,0.71
-0.32,0.48,0.71
-0.29,0.39,0.73
-0.29,0.39,0.73
-0.29,0.39,0.73
-0.29,0.39,0.73
-0.29,0.39,0.73
-0.29,0.39,0.73
-0.29,0.39,0.73
-0.29,0.39,0.73
-0.20,0.29,0.76
-0.20,0.29,0.76
-0.20,0.29,0.76
-0.20,0.29,0.76
-0.20,0.29,0.76
-0.20,0.29,0.76
-0.20,0.29,0.76
-0.20,0.29,0.76
-0.20,0.29,0.76
-0.13,0.17,0.85
-0.13,0.17,0.85
-0.13,0.17,0.85
-0.13,0.17,0.85
-0.13,0.17,0.85
-0.13,0.17,0.85
-0.13,0.17,0.85
-0.13,0.17,0.85
-0.07,0.06,0.96
-0.07,0.06,0.96
-0.07,0.06,0.96
-0.07,0.06,0.96
-0.07,0.06,0.96
-0.07,0.06,0.96
-0.07,0.06,0.96
-0.07,0.06,0.96
-0.07,-0.02,1.10
-0.01,-0.02,1.10
-0.01,-0.02,1.10
-0.01,-0.02,1.10
-0.01,-0.02,1.10
-0.01,-0.02,1.10
-0.01,-0.02,1.10
-0.01,-0.02,1.10
-0.01,-0.02,1.10
0.11,-0.21,1.24
0.11,-0.21,1.24
0.11,-0.21,1.24
0.11,-0.21,1.24
0.11,-0.21,1.24
0.11,-0.21,1.24
0.11,-0.21,1.24
0.11,-0.21,1.24
-0.25,-0.48,1.23
-0.25,-0.48,1.23
-0.25,-0.48,1.23
-0.25,-0.48,1.23
-0.25,-0.48,1.23
-0.25,-0.48,1.23
-0.25,-0.48,1.23
-0.25,-0.48,1.23
-0.25,-0.66,1.32
0.42,-0.66,1.32
0.42,-0.66,1.32
0.42,-0.66,1.32
0.42,-0.66,1.32
0.42,-0.66,1.32
0.42,-0.66,1.32
0.42,-0.66,1.32
0.42,-0.66,1.32
0.18,-1.01,1.47
0.18,-1.01,1.47
0.18,-1.01,1.47
0.18,-1.01,1.47
0.18,-1.01,1.47
0.18,-1.01,1.47
0.18,-1.01,1.47
0.18,-1.01,1.47
0.09,-1.13,1.44
0.09,-1.13,1.44
0.09,-1.13,1.44
0.09,-1.13,1.44
0.09,-1.13,1.44
0.09,-1.13,1.44
0.09,-1.13,1.44
0.09,-1.13,1.44
0.09,-1.24,1.39
0.21,-1.24,1.39
0.21,-1.24,1.39
0.21,-1.24,1.39
0.21,-1.24,1.39
0.21,-1.24,1.39
0.21,-1.24,1.39
0.21,-1.24,1.39
0.21,-1.24,1.39
0.10,-1.23,1.30
0.10,-1.23,1.30
0.10,-1.23,1.30
0.10,-1.23,1.30
0.10,-1.23,1.30
0.10,-1.23,1.30
0.10,-1.23,1.30
0.10,-1.23,1.30
0.19,-1.28,1.22
0.19,-1.28,1.22
0.19,-1.28,1.22
0.19,-1.28,1.22
0.19,-1.28,1.22
0.19,-1.28,1.22
0.19,-1.28,1.22
0.19,-1.28,1.22
0.19,-1.28,1.11
0.28,-1.26,1.11
0.28,-1.26,1.11
0.28,-1.26,1.11
0.28,-1.26,1.11
0.28,-1.26,1.11
0.28,-1.26,1.11
0.28,-1.26,1.11
0.28,-1.26,1.11
0.29,-1.23,1.13
0.29,-1.23,1.13
0.29,-1.23,1.13
0.29,-1.23,1.13
0.29,-1.23,1.13
0.29,-1.23,1.13
0.29,-1.23,1.13
0.29,-1.23,1.13
0.34,-1.27,1.23
0.34,-1.27,1.23
0.34,-1.27,1.23
0.34,-1.27,1.23
0.34,-1.27,1.23
0.34,-1.27,1.23
0.34,-1.27,1.23
0.34,-1.27,1.23
0.34,-1.40,1.35
0.36,-1.39,1.35
0.36,-1.39,1.35
0.36,-1.39,1.35
0.36,-1.39,1.35
0.36,-1.39,1.35
0.36,-1.39,1.35
0.36,-1.39,1.35
0.36,-1.39,1.35
0.26,-1.57,1.39
0.26,-1.57,1.39
0.26,-1.57,1.39
0.26,-1.57,1.39
0.26,-1.57,1.39
0.26,-1.57,1.39
0.26,-1.57,1.39
0.26,-1.57,1.39
0.40,-1.64,1.39
0.40,-1.64,1.39
0.40,-1.64,1.39
0.40,-1.64,1.39
0.40,-1.64,1.39
0.40,-1.64,1.39
0.40,-1.64,1.39
0.40,-1.64,1.39
0.40,-1.64,1.31
0.20,-1.71,1.31
0.20,-1.71,1.31
0.20,-1.71,1.31
0.20,-1.71,1.31
0.20,-1.71,1.31
0.20,-1.71,1.31
0.20,-1.71,1.31
0.20,-1.71,1.31
0.24,-1.76,1.17
0.24,-1.76,1.17
0.24,-1.76,1.17
0.24,-1.76,1.17
0.24,-1.76,1.17
0.24,-1.76,1.17
0.24,-1.76,1.17
0.24,-1.76,1.17
0.24,-1.69,1.03
0.23,-1.69,1.03
0.23,-1.69,1.03
0.23,-1.69,1.03
0.23,-1.69,1.03
0.23,-1.69,1.03
0.23,-1.69,1.03
0.23,-1.69,1.03
0.23,-1.69,0.94
0.26,-1.49,0.94
0.26,-1.49,0.94
0.26,-1.49,0.94
0.26,-1.49,0.94
0.26,-1.49,0.94
0.26,-1.49,0.94
0.26,-1.49,0.94
0.26,-1.49,0.94
0.30,-1.23,0.93
0.30,-1.23,0.93
0.30,-1.23,0.93
0.30,-1.23,0.93
0.30,-1.23,0.93
0.30,-1.23,0.93
0.30,-1.23,0.93
0.30,-1.23,0.93
0.31,-0.92,0.91
0.31,-0.92,0.91
0.31,-0.92,0.91
0.31,-0.92,0.91
0.31,-0.92,0.91
0.31,-0.92,0.91
0.31,-0.92,0.91
0.31,-0.92,0.91
0.31,-0.92,1.01
0.40,-0.72,1.00
0.40,-0.72,1.00
0.40,-0.72,1.00
0.40,-0.72,1.00
0.40,-0.72,1.00
0.40,-0.72,1.00
0.40,-0.72,1.00
0.40,-0.72,1.00
0.42,-0.66,1.11
0.42,-0.66,1.11
0.42,-0.66,1.11
0.42,-0.66,1.11
0.42,-0.66,1.11
0.42,-0.66,1.11
0.42,-0.66,1.11
0.42,-0.66,1.11
0.42,-0.62,1.21
0.42,-0.62,1.21
0.42,-0.62,1.21
0.42,-0.62,1.21
0.42,-0.62,1.21
0.42,-0.62,1.21
0.42,-0.62,1.21
0.42,-0.62,1.21
0.42,-0.62,1.21
0.38,-0.59,1.29
0.38,-0.59,1.29
0.38,-0.59,1.29
0.38,-0.59,1.29
0.38,-0.59,1.29
0.38,-0.59,1.29
0.38,-0.59,1.29
0.38,-0.59,1.29
0.29,-0.65,1.33
0.29,-0.65,1.33
0.29,-0.65,1.33
0.29,-0.65,1.33
0.29,-0.65,1.33
0.29,-0.65,1.33
0.29,-0.65,1.33
0.29,-0.65,1.33
0.29,-0.61,1.24
0.25,-0.61,1.24
0.25,-0.61,1.24
0.25,-0.61,1.24
0.25,-0.61,1.24
0.25,-0.61,1.24
0.25,-0.61,1.24
0.25,-0.61,1.24
0.25,-0.61,1.24
0.18,-0.58,1.14
0.18,-0.58,1.14
0.18,-0.58,1.14
0.18,-0.58,1.14
0.18,-0.58,1.14
0.18,-0.58,1.14
0.18,-0.58,1.14
0.18,-0.58,1.14
0.12,-0.31,1.03
0.12,-0.31,1.03
0.12,-0.31,1.03
0.12,-0.31,1.03
0.12,-0.31,1.03
0.12,-0.31,1.03
0.12,-0.31,1.03
0.12,-0.31,1.03
0.12,0.03,0.95
0.08,0.04,0.95
0.08,0.04,0.95
0.08,0.04,0.95
0.08,0.04,0.95
0.08,0.04,0.95
0.08,0.04,0.95
0.08,0.04,0.95
0.08,0.04,0.95
0.08,0.44,0.93
0.08,0.44,0.93
0.08,0.44,0.93
0.08,0.44,0.93
0.08,0.44,0.93
0.08,0.44,0.93
0.08,0.44,0.93
0.08,0.44,0.93
0.05,0.80,0.96
0.05,0.80,0.96
0.05,0.80,0.96
0.05,0.80,0.96
0.05,0.80,0.96
0.05,0.80,0.96
0.05,0.80,0.96
0.05,0.80,0.96
0.05,1.05,0.97
0.03,1.06,0.97
0.03,1.06,0.97
0.03,1.06,0.97
0.03,1.06,0.97
0.03,1.06,0.97
0.03,1.06,0.97
0.03,1.06,0.97
0.03,1.06,0.97
0.02,1.26,0.97
0.02,1.26,0.97
0.02,1.26,0.97
0.02,1.26,0.97
0.02,1.26,0.97
0.02,1.26,0.97
0.02,1.26,0.97
0.02,1.26,0.97
-0.05,1.48,0.94
-0.05,1.48,0.94
-0.05,1.48,0.94
-0.05,1.48,0.94
-0.05,1.48,0.94
-0.05,1.48,0.94
-0.05,1.48,0.94
-0.05,1.48,0.94
-0.05,1.48,0.91
-0.17,1.69,0.91
-0.17,1.69,0.91
-0.17,1.69,0.91
-0.17,1.69,0.91
-0.17,1.69,0.91
-0.17,1.69,0.91
-0.17,1.69,0.91
-0.17,1.69,0.91
-0.25,1.83,0.90
-0.25,1.83,0.90
-0.25,1.83,0.90
-0.25,1.83,0.90
-0.25,1.83,0.90
-0.25,1.83,0.90
-0.25,1.83,0.90
-0.25,1.83,0.90
-0.32,1.94,0.95
-0.32,1.94,0.95
-0.32,1.94,0.95
-0.32,1.94,0.95
-0.32,1.94,0.95
-0.32,1.94,0.95
-0.32,1.94,0.95
-0.32,1.94,0.95
-0.32,1.94,1.04
-0.38,2.04,1.03
-0.38,2.04,1.03
-0.38,2.04,1.03
-0.38,2.04,1.03
-0.38,2.04,1.03
-0.38,2.04,1.03
-0.38,2.04,1.03
-0.38,2.04,1.03
-0.41,2.11,1.12
-0.41,2.11,1.12
-0.41,2.11,1.12
-0.41,2.11,1.12
-0.41,2.11,1.12
-0.41,2.11,1.12
-0.41,2.11,1.12
-0.41,2.11,1.12
-0.41,2.15,1.19
-0.44,2.15,1.19
-0.44,2.15,1.19
-0.44,2.15,1.19
-0.44,2.15,1.19
-0.44,2.15,1.19
-0.44,2.15,1.19
-0.44,2.15,1.19
-0.44,2.15,1.19
-0.43,2.18,1.24
-0.43,2.18,1.24
-0.43,2.18,1.24
-0.43,2.18,1.24
-0.43,2.18,1.24
-0.43,2.18,1.24
-0.43,2.18,1.24
-0.43,2.18,1.24
-0.42,2.10,1.25
-0.42,2.10,1.25
-0.42,2.10,1.25
-0.42,2.10,1.25
-0.42,2.10,1.25
-0.42,2.10,1.25
-0.42,2.10,1.25
-0.42,2.10,1.25
-0.42,2.06,1.20
-0.34,2.06,1.20
-0.34,2.06,1.20
-0.34,2.06,1.20
-0.34,2.06,1.20
-0.34,2.06,1.20
-0.34,2.06,1.20
-0.34,2.06,1.20
-0.34,2.06,1.20
-0.36,1.90,1.14
-0.36,1.90,1.14
-0.36,1.90,1.14
-0.36,1.90,1.14
-0.36,1.90,1.14
-0.36,1.90,1.14
-0.36,1.90,1.14
-0.36,1.90,1.14
-0.32,1.66,1.10
-0.32,1.66,1.10
-0.32,1.66,1.10
-0.32,1.66,1.10
-0.32,1.66,1.10
-0.32,1.66,1.10
-0.32,1.66,1.10
-0.32,1.66,1.10
-0.32,1.42,1.01
-0.31,1.42,1.01
-0.31,1.42,1.01
-0.31,1.42,1.01
-0.31,1.42,1.01
-0.31,1.42,1.01
-0.31,1.42,1.01
-0.31,1.42,1.01
-0.31,1.42,1.01
-0.31,1.18,0.95
-0.31,1.18,0.95
-0.31,1.18,0.95
-0.31,1.18,0.95
-0.31,1.18,0.95
-0.31,1.18,0.95
-0.31,1.18,0.95
-0.31,1.18,0.95
-0.30,0.97,0.88
-0.30,0.97,0.88
-0.30,0.97,0.88
-0.30,0.97,0.88
-0.30,0.97,0.88
-0.30,0.97,0.88
-0.30,0.97,0.88
-0.30,0.97,0.88
-0.30,0.79,0.83
-0.28,0.80,0.83
-0.28,0.80,0.83
-0.28,0.80,0.83
-0.28,0.80,0.83
-0.28,0.80,0.83
-0.28,0.80,0.83
-0.28,0.80,0.83
-0.28,0.80,0.83
-0.29,0.67,0.77
-0.29,0.67,0.77
-0.29,0.67,0.77
-0.29,0.67,0.77
-0.29,0.67,0.77
-0.29,0.67,0.77
-0.29,0.67,0.77
-0.29,0.67,0.77
-0.26,0.55,0.75
-0.26,0.55,0.75
-0.26,0.55,0.75
-0.26,0.55,0.75
-0.26,0.55,0.75
-0.26,0.55,0.75
-0.26,0.55,0.75
-0.26,0.55,0.75
-0.26,0.55,0.80
-0.22,0.40,0.80
-0.22,0.40,0.80
-0.22,0.40,0.80
-0.22,0.40,0.80
-0.22,0.40,0.80
-0.22,0.40,0.80
-0.22,0.40,0.80
-0.22,0.40,0.80
-0.16,0.28,0.95
-0.16,0.28,0.95
-0.16,0.28,0.95
-0.16,0.28,0.95
-0.16,0.28,0.95
-0.16,0.28,0.95
-0.16,0.28,0.95
-0.16,0.28,0.95
-0.10,0.23,1.14
-0.10,0.23,1.14
-0.10,0.23,1.14
-0.10,0.23,1.14
-0.10,0.23,1.14
-0.10,0.23,1.14
-0.10,0.23,1.14
-0.10,0.23,1.14
-0.10,0.23,1.26
-0.08,0.17,1.26
-0.08,0.17,1.26
-0.08,0.17,1.26
-0.08,0.17,1.26
-0.08,0.17,1.26
-0.08,0.17,1.26
-0.08,0.17,1.26
-0.08,0.17,1.26
-0.03,0.04,1.33
-0.03,0.04,1.33
-0.03,0.04,1.33
-0.03,0.04,1.33
-0.03,0.04,1.33
-0.03,0.04,1.33
-0.03,0.04,1.33
-0.03,0.04,1.33
-0.00,-0.14,1.35
-0.00,-0.14,1.35
-0.00,-0.14,1.35
-0.00,-0.14,1.35
-0.00,-0.14,1.35
-0.00,-0.14,1.35
-0.00,-0.14,1.35
-0.00,-0.14,1.35
-0.00,-0.14,1.26
-0.04,-0.31,1.27
-0.04,-0.31,1.27
-0.04,-0.31,1.27
-0.04,-0.31,1.27
-0.04,-0.31,1.27
-0.04,-0.31,1.27
-0.04,-0.31,1.27
-0.04,-0.31,1.27
-0.15,-0.42,1.16
-0.15,-0.42,1.16
-0.15,-0.42,1.16
-0.15,-0.42,1.16
-0.15,-0.42,1.16
-0.15,-0.42,1.16
-0.15,-0.42,1.16
-0.15,-0.42,1.16
0.16,-0.50,1.02
0.16,-0.50,1.02
0.16,-0.50,1.02
0.16,-0.50,1.02
0.16,-0.50,1.02
0.16,-0.50,1.02
0.16,-0.50,1.02
0.16,-0.50,1.02
0.16,-0.50,1.02
0.06,-0.70,1.07
0.06,-0.70,1.07
0.06,-0.70,1.07
0.06,-0.70,1.07
0.06,-0.70,1.07
0.06,-0.70,1.07
0.06,-0.70,1.07
0.06,-0.70,1.07
-0.04,-0.64,1.00
-0.04,-0.64,1.00
-0.04,-0.64,1.00
-0.04,-0.64,1.00
-0.04,-0.64,1.00
-0.04,-0.64,1.00
-0.04,-0.64,1.00
-0.04,-0.64,1.00
-0.04,-0.58,1.01
0.14,-0.58,1.01
0.14,-0.58,1.01
0.14,-0.58,1.01
0.14,-0.58,1.01
0.14,-0.58,1.01
0.14,-0.58,1.01
0.14,-0.58,1.01
0.14,-0.58,1.01
0.13,-0.55,1.01
0.13,-0.55,1.01
0.13,-0.55,1.01
0.13,-0.55,1.01
0.13,-0.55,1.01
0.13,-0.55,1.01
0.13,-0.55,1.01
0.13,-0.55,1.01
0.20,-0.64,1.01
0.20,-0.64,1.01
0.20,-0.64,1.01
0.20,-0.64,1.01
0.20,-0.64,1.01
0.20,-0.64,1.01
0.20,-0.64,1.01
0.20,-0.64,1.01
